channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,stagnation_prob
UCmpJ1DrrN84EDYSAIHCHTUQ,섭이는못말려,0,0.337,0.063,0.0,0.133
UCsfYd7AVFk_ASiMudok6_sQ,Jazz Music Korea,0,0.271,0.129,0.0,0.133
UCJ_onun6seHzvf0KhcWn_DA,킴킴변호사,0,0.382,0.015,0.0,0.132
UChtdyqmH0yVFWTBJERP2PKg,겜스트GAMEST,0,0.277,0.12,0.0,0.132
UC7lP46vHWIdZbT0X7Ud0AAA,털복숭이들과 베베집사 Bebe8Cats,0,0.305,0.092,0.0,0.132
UCgg1iWaX6DY9n07-1LRumPg,수빈TV,0,0.279,0.116,0.0,0.132
UCsp4aZqInutP9t0DBKQNdIA,지산카센터 ,0,0.247,0.148,0.0,0.131
UCzjDgV-G8_J-iRbkYktqyGQ,속삭이는몽자,0,0.244,0.15,0.0,0.131
UCoGO9lsemT3YSPvNlu3kOKQ,도징징,0,0.338,0.055,0.0,0.131
UCrABnHuuousrSl5c-mYtyuw,UNCUTPOINT,0,0.307,0.085,0.0,0.131
UCVp0GEeuIVBtZxNo9MvuvTw,GROOVL1N,0,0.33,0.061,0.0,0.131
UC8LPp9CiM5cCK22HgIgcOiA,사둥이네TV,0,0.273,0.118,0.0,0.13
UCEbJ7iAVK3GQrZ1cAc--ONg,sissel,0,0.379,0.009,0.0,0.129
UCha7yHFVWGwEGC6UmVjLr7A,일권아놀자,0,0.275,0.111,0.0,0.129
UCn9sWzxAa7HXCNw_7xAfE_Q,로이킴 Roy Kim,0,0.371,0.015,0.0,0.129
UCVJT18d9wSCnDUdnJ9ycO7Q,동수칸TV,0,0.376,0.01,0.0,0.129
UCE6YwE9sMhS698Jc9_VGrIA,밀리터리생활 탐구,0,0.318,0.067,0.0,0.129
UCfCOEG2kjX_x4KAdWX-YUcA,노마드션 No mad Shaun,0,0.327,0.058,0.0,0.129
UCLpL59_S_VweDoY3kut93vw,STANDING EGG,0,0.329,0.056,0.0,0.128
UC62lSbFDMublcifIjVexQFQ,살찌우는엄마,0,0.272,0.112,0.0,0.128
UCayVh6R-P0osQuHjIvqEUyg,요리9단보현스님,0,0.371,0.013,0.0,0.128
UCgQo0Aovff6pyuU7pY70vgA,파비생제르망,0,0.27,0.113,0.0,0.128
UCHF_PRwl_87_1fXX7y9uHKw,류학생어남선,0,0.347,0.034,0.0,0.127
UCBLO7HA_4Kw-sp8WLed2WrA,세진 SEJIN,0,0.268,0.113,0.0,0.127
UCFfK4rHnI034zostNwzXHIw,해피퍼니 Happy Funny,0,0.275,0.103,0.0,0.126
UCsNnS3gNL32tICAhgGs2JSg,Mrs.뉴저지 손태영,0,0.259,0.117,0.0,0.125
UCZ0bi2aVJngKLwFTU5g_fLQ,김성회의 G식백과,0,0.309,0.059,0.0,0.123
UCC_KUXekDT_wJR2bi-AL2iA,K-POP Studio,0,0.358,0.008,0.0,0.122
UCF_R5sUdfi4msuMlhyfXaOw,피아노요정 숑아,0,0.324,0.041,0.0,0.122
UCWOPxkftlmCstC5drb9VM_A,실프,0,0.346,0.017,0.0,0.121
UCvScyjGkBUx2CJDMNAi9Twg,kt wiz - 위즈TV,0,0.238,0.125,0.0,0.121
UCdpeN8LUQJlDDbRZQTWJBmA,김무비 MOVIEKIM,0,0.212,0.15,0.0,0.121
UCG_cznJui7UMPYbPBLp8vOw,홍석천의 보석함 ,0,0.352,0.007,0.0,0.12
UCmjUMtUw6wXLrsULdxuXWdg,CGV,0,0.227,0.13,0.0,0.119
UCSgvQDek_7CQj08fu7kp1Iw,중년게이머 김실장,0,0.257,0.1,0.0,0.119
UCgq38gWaTm-APf2e78kfDpA,근환TV,0,0.202,0.154,0.0,0.119
UCp57m_15RPFgvjsx3FrCE_A,HANKOOK NORE,0,0.349,0.007,0.0,0.119
UCR5eP4-RruOu2KQE-bUoCcA,써니,0,0.296,0.06,0.0,0.118
UCMsjY8EfFZNul-_7DvWe6Aw,니얼굴윤겔라(geltube),0,0.318,0.037,0.0,0.118
UCQ_JKfRlczE8x304DRszrGA,공파리파,0,0.217,0.135,0.0,0.117
UCV6M_9-J7nuf13Igxn-DNww,인아짱 Inah Eats,0,0.338,0.013,0.0,0.117
UCzDmGDR5RdahQkLCBoWlTEg,FC 온라인 Esports,0,0.309,0.039,0.0,0.116
UCRY0vKmqFmQ4XCJomWMBf-w,만만,0,0.245,0.102,0.0,0.116
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니 AYATSUNO YUNI,0,0.29,0.057,0.0,0.116
UCDbHrbRDTqft7yEKlqeWhAg,대범한TV,0,0.183,0.164,0.0,0.115
UCPf9TQQUUA4romo9o_EPg8w,묻지마스토리,0,0.242,0.104,0.0,0.115
UCfdYUREZlc8p5p2hXX8YD7Q,홍윤화 김민기 꽁냥꽁냥,0,0.257,0.085,0.0,0.114
UClWTMxooQefOLUV0TRcJ1Eg,야코코,0,0.273,0.07,0.0,0.114
UCyZrIWulP3HTBxuJkh6yBQA,KevinStudio 케빈스튜디오,0,0.325,0.018,0.0,0.114
UCPxCAB6hvZw20ckLaIFxUJQ,SPOiler 스포일러,0,0.309,0.033,0.0,0.114
UCSdz4cIYVjtBb3_AuTR6LLg,Topic,0,0.216,0.125,0.0,0.114
UCIhfL5TX-FODmWcX2k1uWHg,멋사유튜브,0,0.298,0.043,0.0,0.114
UCBI8xZYkJJIec2-gyX7KcpQ,쿠쿠크루 - Cuckoo Crew,0,0.294,0.047,0.0,0.113
UCOZ1bDMkyW0uT73crX2S47A,춤선생SIMBA,0,0.286,0.053,0.0,0.113
UCp6WQCReo512WxExm7u6Vyg,꺼리튜브,0,0.325,0.014,0.0,0.113
UC218FQ8GUvRP29lU9-oQN1g,스타골프빅리그,0,0.331,0.007,0.0,0.113
UCZzQSZv0KDes96yVvdW5f-w,[헝가리부부]김패밀리VLOG,0,0.328,0.011,0.0,0.113
UCcADqTjMyMol8B8mWm9n6rA,SECHSKIES,0,0.273,0.064,0.0,0.112
UCQreDC73rqiw1wSc_ZYwgHA,블루위키,0,0.303,0.034,0.0,0.112
UC5Oq6jxwXcIHMAnKvOluWcg,안스타,0,0.208,0.129,0.0,0.112
UC39B-jJup_Ra90U6MKk3q8Q,스타티,0,0.227,0.11,0.0,0.112
UCzIrJF-paJrXpvdYpS5LnTw,TEEN TOP Official,0,0.258,0.077,0.0,0.112
UCRv5biV9lv-yImBR3tj0dIA,잘잘법 :잘 믿고 잘 사는 법,0,0.251,0.085,0.0,0.112
UCjrwkxVOpN133r1Yp07583Q,쿠캣매거진,0,0.327,0.008,0.0,0.112
UCESC_GRUe4Z7-OOxk_AWm5Q,명랑한 봄달래 Bomi&Dallae,0,0.222,0.112,0.0,0.111
UCRbT3P-2tmr-9l8D7jNoZMQ,머니팜 한국경제TV,0,0.283,0.05,0.0,0.111
UCsjMmuh4PclNvpKSw-b0iEw,M CLUB GOLF,0,0.33,0.002,0.0,0.111
UCmz6ztWicRRcxiwguc_Z_Yw,딩고 팝핀 / dingo poppin',0,0.271,0.06,0.0,0.11
UCUsrcN6Vtqr05ibbow_rnBw,닥터파이어,0,0.242,0.089,0.0,0.11
UCDCjSgKtKeFmWhsiAbHLNAw,맵하니Maphany,0,0.316,0.013,0.0,0.11
UCi38W5tDHRB9CYMSYIKColQ,스밍스,0,0.285,0.044,0.0,0.11
UCnMhzw7xYMl6LJpM0au6vqw,김된모,0,0.32,0.009,0.0,0.109
UC0WXpjw0Uayhz-z8be0ILeQ,급매물과 반값매매,0,0.242,0.086,0.0,0.109
UChG9l7xHgT4Ilb-mpJK6V2A,다칸,0,0.259,0.069,0.0,0.109
UCXafJh8KzQun0UrCaZYunxg,고쌤연주Gossaem lovepiano,0,0.239,0.088,0.0,0.109
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키 TENKO SHIBUKI,0,0.275,0.051,0.0,0.109
UC768XN2ZjMYtNsPT6hcvbCA,Dana ASMR,0,0.284,0.042,0.0,0.109
UCjBMozaocv9AYsGRVqUVImQ,레볼루션 하트 Official,0,0.276,0.05,0.0,0.109
UCj1RW5MrOLh_VrX3yHF_yow,MadLife TV,0,0.27,0.056,0.0,0.109
UCy-NrXlV-_3ed0UKnKMbVmQ,흔한가족,0,0.32,0.005,0.0,0.108
UC82X4KKD7BtnAJiAjBetnJg,휴먼다큐 사노라면,0,0.175,0.15,0.0,0.108
UC4VljnooZZkRhhb5s5rv1Mw,[Flower pig]꽃돼지,0,0.182,0.143,0.0,0.108
UCMYJw-gH6-_LNQzhqfYgDbg,뻘짓연구소,0,0.275,0.048,0.0,0.108
UCpr2S3SBmyjvrx9Q4pLUZHw,movie trip 무비트립,0,0.286,0.037,0.0,0.108
UCmpiTmeMBPnaK6JAS12pe7w,북한산용궁사tv오왕근,0,0.319,0.004,0.0,0.108
UCGIGoUoJpPlh62Sw9gVCBBA,MIHO [TV],0,0.267,0.055,0.0,0.107
UCgm633UDZayRRxv4U5Y1DXA,1분트렌드 - 일트,0,0.309,0.013,0.0,0.107
UC9Bz-0ovP0MXpnou049XCqw,라이프글로우 LIFE GLOW,0,0.319,0.002,0.0,0.107
UCfA0tTDLNooBB0ymdoI5M7w,김성룡 바둑랩,0,0.311,0.01,0.0,0.107
UCeXxAet11DPbC8pG-lBOUTQ,아리둥절 Ari the Corgi,0,0.125,0.196,0.0,0.107
UC5UK2NKBrhi_Szk2J7QVUmQ,민지영TV MJYTV,0,0.316,0.005,0.0,0.107
UClLvzm-pJlhBh2wj8bmTcQw,총총TV Silver Gun,0,0.272,0.046,0.0,0.106
UCgRZzYUwoU8_AZdM2jQX-4g,피디씨 by PDC,0,0.257,0.062,0.0,0.106
UCm9BsxXLmKwo-Mjsg6ZRohQ,기똥찬 똥찬 Amazing ddongchan,0,0.212,0.106,0.0,0.106
UCHPQqKpQxnsLrmzFzh33ZnQ,세야Seya,0,0.281,0.037,0.0,0.106
UCBkXIeYk8MZjB8-ED8g5qCg,귀촌다큐 살어리랏다,0,0.125,0.193,0.0,0.106
UChZKGIyftaQ5ktx4QNlQMFQ,아캔 [Aken],0,0.271,0.047,0.0,0.106
UCV5a6CsFhfGRATihfeeidow,새벽을여는건,0,0.249,0.068,0.0,0.106
UCnXxyU-k--dHWdOJq352h-Q,진국이네,0,0.263,0.053,0.0,0.106
UCfeYUHnSVHler-VrMRGtWsw,삼다수TV,0,0.308,0.008,0.0,0.105
UCqVkQsNin4MdGFrWvzFVOKw,깝도이,0,0.295,0.021,0.0,0.105
UCobGDkX74IhPmm-JTppNITA,오인용데빌,0,0.309,0.006,0.0,0.105
UCe1Tc1UnOT_G_e85El86cZA,123 GO! CHALLENGE Korean,0,0.228,0.086,0.0,0.105
UCETBLykCDpfP6L0awBd7Vwg,Arirang은 고양이들 내가 주인,0,0.249,0.065,0.0,0.105
UCmKTwXS5wC4Ww4X6PyXjMYg,서형욱의 뽈리TV,0,0.252,0.062,0.0,0.105
UCGdZ_-svzY_hPLYVSKvMFvw,OFFICIAL HIGHLIGHT,0,0.258,0.056,0.0,0.104
UCAoyR-sL6B0S93AMR-HVTvg,떡볶퀸 Tteokbokqueen,0,0.275,0.037,0.0,0.104
UCAZrFlkKqpTqn8ZISJ616xg,gugudan,0,0.239,0.073,0.0,0.104
UCHoawYLjOR3GJGH8-kQ9xuQ,터치플레이TOUCH PLAY,0,0.269,0.042,0.0,0.104
UCDbOXmGL7EkmOcnUb5Kki4A,아론 페이지,0,0.279,0.031,0.0,0.103
UCRH7j5GsT7MWuEFwjORNlFg,SINCOOK - 신쿡,0,0.189,0.119,0.0,0.103
UCDujSmC7qoEp89PE4ANN0vA,라더,0,0.299,0.008,0.0,0.102
UCLsJ7sVuGf0auEySnT2BHag,풋볼 포레스트 - Forrest Football,0,0.293,0.014,0.0,0.102
UCJ_sOiMLKpEH39gESJCPmlw,9MUSES 나인뮤지스,0,0.193,0.113,0.0,0.102
UCysSC6UjONpWKMbBupJZjpg,빵튜브 뽀니 BreadTube,0,0.254,0.052,0.0,0.102
UCqMixH4Cc7CdySihHG4kkIA,떡호떡,0,0.3,0.006,0.0,0.102
UCbhdauhspaCEA7oy55STERw,Merry Play 메리플레이,0,0.088,0.217,0.0,0.102
UC_Rfo88Sjeux549XP7LuXIQ,CountryHype,0,0.193,0.111,0.0,0.101
UCyc_LKrPkD56emyTrPu4KXA,냥꼬리,0,0.106,0.193,0.0,0.1
UCB1yYEO0TcduiaqZt6lKWdw,귷,0,0.176,0.122,0.0,0.1
UCD2KROktGHeRad9_Eolc3EQ,제주커플jeju-couple,0,0.241,0.057,0.0,0.099
UCU3a9Sfk2C8nlROnr8wZApA,Tiny Desk Korea,0,0.166,0.132,0.0,0.099
UCbeBMwef70Vna8doUWiN4Vg,나의 쓰레기 아저씨,0,0.194,0.104,0.0,0.099
UCJfthTE-ACoZJPVgwyw_hsw,필름에빠지다,0,0.188,0.11,0.0,0.099
UC7buwq_navFjilxdYaGO0xw,0zoo 영주,0,0.294,0.003,0.0,0.099
UCwDtfjGn6LLIvlF3nUVRqHQ,김다윤,0,0.195,0.103,0.0,0.099
UCZ44GU2zsYCdWqzJ-a3Lo-g,미자네 주막,0,0.28,0.017,0.0,0.099
UCWWsxlEwvznz4Fwq4O5UVMg,태웅이네,0,0.292,0.004,0.0,0.099
UCemKWU64E4COpuat5rqbOhw,LilySeeun릴리세은,0,0.286,0.008,0.0,0.098
UCTSaxXnhUcrhv984bVpDr6Q,인사이트경제TV,0,0.286,0.007,0.0,0.098
UCWTpmGMoGCyOgWrwiaBA5Ng,Bus Car Story ,0,0.229,0.064,0.0,0.098
UCpD--FKRC0Rfl5haZaPLX0w,나랑나 Narangna,0,0.276,0.016,0.0,0.098
UCbiTp5h2PgYxAFEV4l19NRQ,베이비버스 장난감 친구들!,0,0.062,0.228,0.001,0.097
UCWhk34oJha6INyFEraFDo_A,Sun태양,0,0.184,0.107,0.0,0.097
UC9d2BLNz_hVdE56b3yF1KQw,스튜디오 잼박스 - STUDIO JAMBOX,0,0.214,0.076,0.0,0.097
UCzDjkKLmsYArcL63Jrg-HUw,필레오TV,0,0.057,0.232,0.0,0.096
UCbp1HhKUDmeI6enMXUxtgrg,연예 뒤통령이진호,0,0.282,0.007,0.0,0.096
UCfIUuMA7U_jImP7oWfTe4Pw,이상호,0,0.283,0.005,0.0,0.096
UCV_ZihJ1VAKdw9u7DdNMhiw,황인식,0,0.202,0.084,0.0,0.095
UCsgATy-l7XJ8AnWavH99WdQ,코이중대,0,0.28,0.006,0.0,0.095
UCL1twT4afZX1hzPwV9pNrcA,박세리의 속사정,0,0.233,0.053,0.0,0.095
UCzUV_ldqQyp17-scwBANlsg,다영 DAYEONG,0,0.276,0.01,0.0,0.095
UCGznJ6xII2H4BIXEclV9QEg,둥지언니 Doongsis,0,0.237,0.049,0.0,0.095
UCAu1wEbjya6hvSv4yfgWybQ,지식한잔,0,0.274,0.009,0.0,0.094
UCGhSqN5_AKbcrRkiGLj0GRA,디바제니Deeva Jenny,0,0.158,0.126,0.0,0.094
UCxBWCgdIk9VQAfUc5pINioA,아로치카 arochika,0,0.266,0.015,0.0,0.094
UC2TjEZng4t3kcLacQW-AXbw,MIC SWG,0,0.269,0.012,0.0,0.094
UCj1dw4G9v09OLXIxiL_VUEA,휴지,0,0.231,0.05,0.0,0.093
UCSrRZH9QT6li5PIAv0r_6QA,Bora Claire (보라끌레르),0,0.225,0.055,0.0,0.093
UCEK4qLAKncRumkuqfWUbMgQ,INGHWA 잉화,0,0.273,0.007,0.0,0.093
UCM8I0fLEuue4wvyk19EVBwA,손맛할머니 sonmat,0,0.274,0.005,0.0,0.093
UCHS-3P-lLr-3kF79mxPFWVg,여행에미치다,0,0.22,0.059,0.0,0.093
UCkdZR7sBajCG_-oiZt6kj6A,궁금한 Y,0,0.184,0.094,0.0,0.093
UCa8kktUkK9JWZQoudZ_o5pg,Tacosama 타코사마,0,0.237,0.042,0.0,0.093
UCmJ4DkPFPzjR2TkJ7lXSQWw,윤루트,0,0.208,0.07,0.0,0.093
UCFaADzZrWpVm6u7LKob75Iw,이환,0,0.183,0.095,0.0,0.093
UC9W57ylcrYHpgdsiuJO3PEQ,알면보약,0,0.192,0.085,0.0,0.092
UC0D7tPBhxeFxNDUrrT4JBcw,바다 BADA,0,0.083,0.194,0.0,0.092
UCUyOOQKJxRhzxrPOSLArYTA,리틀팍스 - 영어동화 세상,0,0.268,0.008,0.0,0.092
UCE8SAlfZT-T8iwa7aOD8vaQ,아옳이,0,0.225,0.05,0.0,0.092
UChXOKeqCxhM3AjyNb7rAAOw,라이브렉스 LiveREX,0,0.091,0.183,0.0,0.091
UCCFLyWRmaMeQ0f4ndIeChOw,주호다,0,0.232,0.042,0.0,0.091
UCw7FqLmYfW-nAVhEd_grcZg,이중선,0,0.267,0.007,0.0,0.091
UCV4fb8dtpIZfUadlF3bUGKQ,머리하는숑이 hairstyles,0,0.266,0.006,0.0,0.091
UCfTJQQjCFU7GU0ll8TJ50tg,황현홍,0,0.22,0.051,0.0,0.09
UCmRL_430mSNs-6M6tcGXFCw,진격캐넌,0,0.232,0.039,0.0,0.09
UCoKDi-1KsdYjw6lap4ctXRA,기유TV,0,0.219,0.05,0.0,0.09
UCvrxJgD0T_TFvgsO2nA-fDQ,[꿀템TV] 클템 유튜브,0,0.229,0.039,0.0,0.089
UCcgkgKhXT6QwdGj9Nr8PBcg,게임대장봉준,0,0.262,0.006,0.0,0.089
UCPpPaYLh7GCIvzoVxHGyw0w,여의도 육퇴클럽,0,0.149,0.119,0.0,0.089
UCCGZK5dPJk6p6x2n6obqULg,Weki Meki 위키미키,0,0.264,0.003,0.0,0.089
UCknfGXdai7ZaDhs3Frhtb6A,재뻘TV,0,0.226,0.04,0.0,0.089
UCJTmYzrlVk_GpnwJH5wYNwQ,MR엠알,0,0.163,0.102,0.0,0.088
UCL3gnarNIeI_M0cFxjNYdAA,로스트아크 LOST ARK,0,0.201,0.063,0.0,0.088
UCTaa3IrgDnQaFw_TD-JJRJw,스톡킹,0,0.163,0.101,0.0,0.088
UCrBAMAnRYqG_EuD7TVzkQLQ,제이치핏 Jay itchy feet,0,0.213,0.051,0.0,0.088
UCiHJKtLc7Vu4oEv5IhFSNdA,괴물연구소,0,0.142,0.121,0.0,0.088
UCHsK9gl5aU0F3umrU4Zn_sA,TV대정령,0,0.24,0.022,0.0,0.087
UC9kIz9jewNwuN3gzxdfit3Q,몬구골프,0,0.26,0.002,0.0,0.087
UC5hq0vE25nDkkF7-acdALXg,현역가왕&한일가왕전,0,0.17,0.091,0.0,0.087
UC16Zo1k7CM_mfuc2yJATLmg,이응디귿디귿,0,0.125,0.136,0.0,0.087
UCLzIbBWR5nmZaTpyGEYd3mQ,맛있는생각,0,0.068,0.193,0.0,0.087
UC-Pn1i_ot4qmG4l7wMZPvyw,도현,0,0.222,0.039,0.0,0.087
UCUuU8Z5n_A3p_0XKiojvfHA,박상후의 문명개화,0,0.255,0.006,0.0,0.087
UCk9NQ1Ox1ouMFUuKfYmSAsQ,그래서경석,0,0.206,0.055,0.0,0.087
UC-oCJP9t47v7-DmsnmXV38Q,릴파 lilpa,0,0.227,0.033,0.0,0.087
UCFIeZnCOh_7JZAgJB3XaLXw,성명준,0,0.239,0.021,0.0,0.087
UCD8r5Jgns2V64-NcUmXclpg,전쓰트의 게임 채널 Junsst,0,0.249,0.011,0.0,0.087
UCuqDPLvhwWG4OtZKIdX5A2w,주벤져스Joovengers,0,0.207,0.052,0.0,0.086
UCszHZ71AULzNmN9b4kNPeaA,카페인기타,0,0.254,0.004,0.0,0.086
UCru-NhkqWnxg7-b5Q579YfA,아이돌 인간극장,0,0.159,0.1,0.0,0.086
UCcwtrNEHqIKU_1-w6Se1i_w,Harper's BAZAAR Korea,0,0.19,0.068,0.0,0.086
UCZtpUg2WzSJq2Ns1Yb785eQ,"대만사는,아이스크림 선배",0,0.09,0.166,0.0,0.085
UC2qVOOz13xLXHaw9yW-aMXQ,동현kldh,0,0.201,0.055,0.0,0.085
UCnwNkaw2j8SGcWBvjJcSNIg,스튜디오 호락호락,0,0.19,0.065,0.0,0.085
UC5HpbZB-E-DzFpWZmVlcV9A,KBS 해피투게더,0,0.204,0.051,0.0,0.085
UCmgKzCmRtNBOMJrzybUQLXg,숫노루 TV,0,0.202,0.052,0.0,0.085
UCf5Hxcsl4mKmfkkO5ah9R7A,개복어,0,0.176,0.077,0.0,0.084
UCz11CPccQ2AnizJrdp58Bog,보람씨야,0,0.151,0.102,0.0,0.084
UCHxrU6bjWrnBfmReUAeztcw,홍방장,0,0.248,0.004,0.0,0.084
UCp2apyBawsBxfa5t5yRDRkg,Monster Green,0,0.027,0.224,0.0,0.084
UCsaH_yBrLlBhy0tirv6f59A,씨디맨,0,0.208,0.042,0.0,0.083
UCq0o3sbbptcXuybPCevhbvw,삼척킴패밀리 SamcheokKimFamily,0,0.243,0.008,0.0,0.083
UC_lPYQ5ddh506aZ9CcEUIig,Eating what is Given 오스틴,0,0.032,0.217,0.001,0.083
UCxU8QX7IRRIW0VLuoWWoxbw,여행가 제이 [Jay world traveler],0,0.244,0.005,0.0,0.083
UCZ55qC4VYhtjcadp4wO5Wwg,예콩이네,0,0.246,0.002,0.0,0.083
UClDDqUHkTuGrACrC7Vg1qDw,사과 sakwa,0,0.207,0.042,0.0,0.083
UC6gAoe6AWKBmjov0x9KSxRw,WANGRAHEE왕라희,0,0.208,0.041,0.0,0.083
UCmKTebUnJbeWuhUHSxsEDhQ,웨이랜드WayLand,0,0.245,0.003,0.0,0.083
UC1LiTfGNZiweSTu8_NFVi1g,찬우살이,0,0.242,0.006,0.0,0.083
UCZv9fkOOZrPM4fEZPzuBFBw,김치쌤 이하연,0,0.165,0.083,0.0,0.083
UCfela5_jdX8ZKhGGaxyel9g,찐엔딩,0,0.183,0.064,0.0,0.082
UCFsyeRb-ShbdPQ2azhd6-fg,주펄,0,0.204,0.042,0.0,0.082
UCt7dVdo5A1LkUwqzVZqQWag,놀라운논란,0,0.24,0.006,0.0,0.082
UCWk0Hx1LaFvmt9vnNeIt0jg,로플릭스,0,0.16,0.086,0.0,0.082
UC9H7EEQSfQCuVR_sLdWfpcA,현주투성이,0,0.21,0.036,0.0,0.082
UCnnJ34afyg9w25I_AVZIHxA,신애라이프 · Shinaelife,0,0.194,0.051,0.0,0.082
UC__tlrPrBbQmRoMfklI3qXQ,손그림 그리기,0,0.242,0.002,0.0,0.081
UCxcBtwqohe8lOzN1kHpNJuQ,엄방대TV,0,0.237,0.007,0.0,0.081
UCJCNS4-1Bff7H2fzuUCZzig,클래씨 ClassyTV,0,0.242,0.002,0.0,0.081
UCPh6MQFHspMpsQ0rQwFI6tg,금동복실 금동팜,0,0.187,0.055,0.0,0.081
UChf5RXxS-cldR8Gi2MqlyGQ,박가네의 박씨들 (ぱく家),0,0.191,0.051,0.0,0.081
UCAyvCxdhYV-Zg7PSGZJoQ2A,스튜디오 썰,0,0.055,0.187,0.0,0.081
UC5t1rIsuCP7vMpTZxQPajAQ,아빠와 고양이 Dad and Cats,0,0.239,0.002,0.0,0.081
UCAOTbNctDD0Hg5MG0enQpMQ,쿠키런: 킹덤,0,0.107,0.135,0.0,0.081
UCvETyRQrRBLgCpvGbgrhWvw,TV다가치,0,0.054,0.187,0.0,0.08
UCAgvvIOC5K6Vfcecr5y15hw,꽃보다유이,0,0.177,0.064,0.0,0.08
UCzpmbFPlNij2V8pIseMmQ2Q,나래식,0,0.113,0.127,0.0,0.08
UClzSzfV2MoBKgz8c5mJaogA,용숙부부,0,0.204,0.035,0.0,0.08
UCxRlvng0zVoyEBhutAuXfzQ,유봉훈,0,0.232,0.007,0.0,0.08
UCF2AFWB3tROplgmkt3nOXIw,훼사원,0,0.222,0.016,0.0,0.079
UCxiDazX5vWrcw39wSvxIVEA,랭킹TOP,0,0.172,0.066,0.0,0.079
UCChdwfg0T9qJd_vdGFMTiBg,차업차득,0,0.185,0.053,0.0,0.079
UCfhGg1ZQ5W44nWx4WRhneRw,기즈모 gizmo,0,0.231,0.006,0.0,0.079
UCZN-9omBiFx9F1FZC23nYkw,지식인미나니,0,0.172,0.064,0.0,0.079
UCpr6myhYutFfsViTGFgV6qg,하다Hada,0,0.218,0.018,0.0,0.079
UC5Mjj4LKlMtP_PXlIVYGxIQ,와조스키,0,0.233,0.002,0.0,0.078
UCeXaojJKJ9DVFkVM6O6drBQ,최민호 MINHO,0,0.092,0.143,0.0,0.078
UC6lNIbU1SSA9YjveOx9a_oA,LunLuns,0,0.231,0.003,0.0,0.078
UCDrAR1OWC2MD4s0JLetN0MA,각별,0,0.224,0.008,0.0,0.078
UCK4e43j54PTfTkZAt8-et3A,수사샤suesasha,0,0.165,0.068,0.0,0.078
UCqbx_XBQEA80FHsnLQOKXrw,박사장,0,0.227,0.005,0.0,0.078
UCJpGg1tfKID4YqvZCAig_Fw,코믹마트,0,0.073,0.159,0.0,0.077
UCrjJQ1t9s3BJWP_rynXTfSQ,남상미,0,0.229,0.003,0.0,0.077
UCueutIhtM5tffJYAJseI-gQ,규리야 놀자!,0,0.081,0.151,0.0,0.077
UC9RqVwrI01wWhMLJgACcfoA,뚝딱맨TV,0,0.188,0.044,0.0,0.077
UCLynj-ec93et1z_SU0PM6_A,엔스크린 nscreen,0,0.179,0.053,0.0,0.077
UC4u2X5QolYdz4faUfKRm3_w,72초TV,0,0.18,0.05,0.0,0.077
UCSiGNrrL2lAc0-_MfcUUUHA,햇도시락HDSR,0,0.205,0.025,0.0,0.077
UC5dKB2EqbQQuGU_l2xoUlEw,윤탑 키즈 YoonTop Kid,0,0.185,0.044,0.0,0.076
UCgdj5bL5_Il2tqsQ7J4k6zw,ONF OFFICIAL,0,0.221,0.008,0.0,0.076
UCtYHCl8yhhvpWfcvdA_sCVg,자취남,0,0.182,0.047,0.0,0.076
UCyNXvqyxXlG8kbbWKxqpGeA,달순,0,0.173,0.056,0.0,0.076
UChv_AhkfYyQ2IXYQbKsUWsw,심문규,0,0.223,0.006,0.0,0.076
UCHmmTQp2cnoCUsCLYHecsng,PIERCE,0,0.109,0.119,0.0,0.076
UCybKp0O2N9sUZOgIm1j2r_w,똘끼100%,0,0.182,0.046,0.0,0.076
UCKNdfTZCJuOQfWN5Pe5UAAQ,빨강도깨비,0,0.102,0.126,0.0,0.076
UC8XBJqUhyTHJMmmH42L9SzA,주식급등정보,0,0.22,0.007,0.0,0.076
UCA9T4scMDTLMq6MxmF_yITw,춤추는이강사[Dancing Lee],0,0.223,0.003,0.0,0.076
UCA12PSvVDVYEVYNJzmERnew,마이리틀타이거,0,0.044,0.182,0.0,0.075
UC-Zedn7a_RJyb5hUQ-aGZog,머독,0,0.181,0.045,0.0,0.075
UCz0F9ndJTA0eL2XyL5R8YNg,멜봉 네덜란드 MelBong,0,0.222,0.002,0.0,0.075
UCMSz_yah88yZMC6js2p149A,로빈의밥상,0,0.012,0.213,0.0,0.075
UCUp032r2NpRLCyR6muqxLMw,초코빵툰,0,0.1,0.124,0.0,0.075
UCvc8kv-i5fvFTJBFAk6n1SA,생활코딩,0,0.07,0.154,0.0,0.075
UCAJ-meoCh1TrPZ7La3UpPrw,빅헤드,0,0.221,0.002,0.0,0.074
UCG2PHnetcVllQFPW5BsE_LA,홍시car,0,0.22,0.003,0.0,0.074
UCQHb4hhZ6PVkhNHttzlQmVw,샨토끼,0,0.167,0.055,0.0,0.074
UCE1N1MU4TwiEVrqJY6UW7Hw,솔라시도,0,0.218,0.004,0.0,0.074
UCXiyTPrIG8ziM6_6m7U4eQg,DTCU | 대탈출 유니버스,0,0.067,0.155,0.0,0.074
UCsRiYH-VrZ2mYsohk7GhLdQ,Untara,0,0.058,0.164,0.0,0.074
